,Demand
1664,2.765029724
1665,2.83261445
1666,2.874145592
1667,2.866513382
1668,2.846047692
1669,2.812370101
1670,2.747186094
1671,2.717500395
1672,2.730245336
1673,2.700020684
1674,2.65433264
1675,2.484612755
1676,2.257114185
1677,1.990928985
1678,1.755128906
1679,1.61057529
1680,1.605061691
1681,1.611389138
1682,1.63049414
1683,1.631823316
1684,1.657156981
1685,1.698809953
1686,1.740528651
1687,1.768371302
1688,1.775252942
1689,1.881504091
1690,2.058387167
1691,2.232414494
1692,2.459040041
1693,2.773646036
1694,2.965977759
1695,2.96043896
1696,2.894345613
1697,2.704185585
1698,2.505155965
1699,2.330653665
1700,2.217909092
1701,2.158812155
1702,2.149714549
1703,2.098368171
1704,2.047478653
1705,2.006758629
1706,1.98699703
1707,1.961595977
1708,1.977707327
1709,1.997693609
1710,2.09159783
1711,2.18757967
1712,2.373222885
1713,2.494070724
1714,2.569451487
1715,2.594426392
1716,2.641887737
1717,2.682226585
1718,2.670080229
1719,2.670855932
1720,2.693508949
1721,2.653406787
1722,2.606324161
1723,2.483611162
1724,2.278905661
1725,1.96749179
1726,1.794866162
1727,1.629215971
1728,1.727096917
1729,1.728395094
1730,1.749216029
1731,1.754949533
1732,1.787060594
1733,1.836043018
1734,1.887510168
1735,1.926133542
1736,1.932213816
1737,2.053376326
1738,2.248998377
1739,2.438194614
1740,2.693267467
1741,3.062471379
1742,3.293878997
1743,3.298262482
1744,3.217548531
1745,2.993340484
1746,2.750724198
1747,2.543183171
1748,2.403050706
1749,2.332328374
1750,2.315891484
1751,2.256213369
1752,2.201757658
1753,2.158470147
1754,2.136253528
1755,2.108377922
1756,2.122315487
1757,2.141965455
1758,2.239210092
1759,2.343126856
1760,2.543012888
1761,2.682057764
1762,2.771178247
1763,2.8062372
1764,2.865962521
1765,2.916976789
1766,2.908519972
1767,2.908403111
1768,2.928673781
1769,2.885846698
1770,2.834769435
1771,2.704048232
1772,2.481203187
1773,2.128442043
1774,1.939094762
1775,1.756280467
1776,1.768142522
1777,1.767745681
1778,1.789144937
1779,1.796362835
1780,1.830758086
1781,1.882210759
1782,1.936963438
1783,1.979220246
1784,1.985030435
1785,2.111218531
1786,2.313156192
1787,2.507464817
1788,2.772125285
1789,3.15973037
1790,3.404307763
1791,3.412035362
1792,3.32639382
1793,3.090710545
1794,2.833404216
1795,2.614728124
1796,2.465365099
1797,2.390724653
1798,2.371814198
1799,2.309328032
1800,2.253670405
1801,2.209517572
1802,2.186473536
1803,2.157763929
1804,2.170968863
1805,2.190505483
1806,2.288875941
1807,2.39546702
1808,2.600153317
1809,2.745331152
1810,2.839082344
1811,2.877539929
1812,2.941398587
1813,2.996010799
1814,2.98879747
1815,2.988379786
1816,3.007847533
1817,2.964102068
1818,2.91167849
1819,2.778258276
1820,2.549299649
1821,2.182603205
1822,1.987620214
1823,1.799021089
1824,1.735024407
1825,1.735985784
1826,1.756921631
1827,1.762950084
1828,1.795515013
1829,1.844988274
1830,1.897108258
1831,1.936453594
1832,1.942480202
1833,2.064641295
1834,2.261518255
1835,2.451730323
1836,2.708708232
1837,3.081568451
1838,3.315592899
1839,3.320640858
1840,3.238947797
1841,3.012459625
1842,2.766924433
1843,2.557170872
1844,2.415204297
1845,2.343703438
1846,2.326775051
1847,2.266538976
1848,2.211844445
1849,2.168384995
1850,2.146003968
1851,2.117962646
1852,2.131754638
1853,2.151382084
1854,2.248850421
1855,2.353298571
1856,2.554138414
1857,2.694401907
1858,2.784442511
1859,2.820176771
1860,2.880723385
1861,2.932452563
1862,2.924242827
1863,2.924066192
1864,2.944177322
1865,2.901167756
1866,2.84982298
1867,2.718565485
1868,2.494505673
1869,2.138975589
1870,1.948508494
1871,1.764544756
1872,1.750566078
1873,1.750882406
1874,1.772038337
1875,1.778631685
1876,1.812065877
1877,1.862479208
1878,1.91584952
1879,1.956577584
1880,1.962501409
1881,2.086575021
1882,2.285855426
1883,2.478013046
1884,2.738639583
1885,3.118502486
1886,3.357538777
1887,3.363859361
1888,3.280291072
1889,3.04943593
1890,2.798310347
1891,2.584319266
1892,2.438839943
1893,2.365848019
1894,2.347978302
1895,2.286673606
1896,2.231521678
1897,2.187732924
1898,2.165037018
1899,2.136678312
1900,2.150191496
1901,2.169775806
1902,2.267672582
1903,2.37313846
1904,2.575805074
1905,2.718402504
1906,2.810205354
1907,2.847232985
1908,2.909352567
1909,2.962450965
1910,2.954714446
1911,2.954423332
1912,2.974228904
1913,2.930869842
1914,2.879012718
1915,2.746728097
1916,2.520341722
1917,2.159508471
1918,1.96689667
1919,1.780731478
1920,1.700345363
1921,1.748214416
1922,1.772333351
1923,1.764186127
1924,1.771296597
1925,1.795182369
1926,1.813914665
1927,1.814127597
1928,1.867796077
1929,1.963820207
1930,2.127032897
1931,2.33281914
1932,2.56116011
1933,2.847522574
1934,3.013446485
1935,2.959032671
1936,2.909574042
1937,2.797297551
1938,2.724708702
1939,2.633495146
1940,2.56284368
1941,2.51209514
1942,2.518873792
1943,2.503311418
1944,2.472228947
1945,2.453822077
1946,2.4323185
1947,2.43773606
1948,2.493992778
1949,2.550762908
1950,2.660303652
1951,2.759530551
1952,2.91346446
1953,2.98526564
1954,3.030766935
1955,3.025089485
1956,3.003508757
1957,2.967021414
1958,2.897474543
1959,2.86349634
1960,2.873603894
1961,2.842982757
1962,2.795097005
1963,2.614819078
1964,2.373742806
1965,2.08861381
1966,1.835088868
1967,1.682958037
1968,1.703161163
1969,1.751105165
1970,1.775281237
1971,1.767184345
1972,1.774356572
1973,1.798317496
1974,1.817152525
1975,1.817469545
1976,1.871323112
1977,1.967611861
1978,2.131153568
1979,2.337390745
1980,2.566328041
1981,2.853699074
1982,3.020318122
1983,2.965899046
1984,2.916209438
1985,2.80356379
1986,2.730617617
1987,2.639079097
1988,2.568042078
1989,2.517088849
1990,2.523783995
1991,2.508203383
1992,2.477132462
1993,2.45876862
1994,2.437206709
1995,2.442705886
1996,2.49909065
1997,2.556012376
1998,2.665689678
1999,2.765094838
2000,2.919186924
2001,2.99115341
2002,3.036810354
2003,3.031209542
2004,3.009585098
2005,2.972987599
2006,2.903269682
2007,2.869123192
2008,2.879127348
2009,2.848490666
2010,2.800518753
2011,2.619826898
2012,2.378218313
2013,2.092346627
2014,1.838126782
2015,1.685698887
2016,1.727075002
2017,1.72834278
2018,1.749174086
2019,1.754934212
2020,1.787086239
2021,1.836112965
2022,1.887639039
2023,1.926327577
2024,1.932403007
2025,2.053655648
2026,2.249390965
2027,2.43867889
2028,2.693923691
2029,3.063457617
2030,3.295101426
2031,3.299544886
2032,3.218742562
2033,2.994328714
2034,2.751448971
2035,2.543708243
2036,2.403410234
2037,2.332617633
2038,2.316136381
2039,2.256407905
2040,2.201930638
2041,2.158627609
2042,2.13639615
2043,2.108505586
2044,2.122430013
2045,2.142077948
2046,2.239342775
2047,2.343307502
2048,2.543279623
2049,2.68243449
2050,2.771638023
2051,2.806757928
2052,2.866557378
2053,2.917636172
2054,2.909201657
2055,2.9090794
2056,2.929335671
2057,2.886492117
2058,2.835390709
2059,2.7046211
2060,2.481666412
2061,2.128655347
2062,1.939206993
2063,1.75628895
2064,1.715702903
2065,1.717433641
2066,1.73810699
2067,1.743461684
2068,1.774989831
2069,1.823341858
2070,1.873970558
2071,1.911666697
2072,1.917815895
2073,2.0376959
2074,2.231706238
2075,2.419597818
2076,2.672223958
2077,3.036731979
2078,3.264778734
2079,3.268308817
2080,3.188852364
2081,2.96757274
2082,2.728705282
2083,2.52400587
2084,2.386228999
2085,2.316506552
2086,2.300700903
2087,2.241739389
2088,2.187590401
2089,2.144523716
2090,2.12251825
2091,2.094855477
2092,2.108980007
2093,2.1286589
2094,2.225616232
2095,2.328850525
2096,2.527511552
2097,2.664991326
2098,2.752930076
2099,2.787121713
2100,2.845792227
2101,2.895888317
2102,2.887114168
2103,2.887074074
2104,2.907549647
2105,2.864956931
2106,2.81422324
2107,2.684190812
2108,2.462905924
2109,2.113701001
2110,1.925791926
2111,1.744453892
2112,1.694094657
2113,1.696709765
2114,1.717081377
2115,1.721661594
2116,1.751997971
2117,1.799061154
2118,1.84797564
2119,1.883776047
2120,1.890066161
2121,2.007324083
2122,2.198039271
2123,2.38326348
2124,2.630887313
2125,2.985794582
2126,3.206970049
2127,3.208755351
2128,3.131869854
2129,2.916577392
2130,2.685374416
2131,2.486484688
2132,2.353523832
2133,2.285845649
2134,2.271330573
2135,2.213834151
2136,2.160312259
2137,2.117697054
2138,2.096123289
2139,2.068895653
2140,2.083402431
2141,2.103140464
2142,2.199510401
2143,2.30134938
2144,2.497505884
2145,2.631785806
2146,2.717308499
2147,2.749726911
2148,2.80624087
2149,2.854459744
2150,2.845036809
2151,2.845153669
2152,2.866048164
2153,2.82393461
2154,2.773903356
2155,2.645279127
2156,2.427183982
2157,2.085249756
2158,1.900281095
2159,1.721961276
2160,1.704312231
2161,1.706501475
2162,1.727018387
2163,1.731971549
2164,1.762881815
2165,1.810565633
2166,1.860305587
2167,1.897018872
2168,1.903241129
2169,2.021761698
2170,2.214063645
2171,2.40057231
2172,2.650604972
2173,3.010135421
2174,3.234619713
2175,3.237245204
2176,3.159121679
2177,2.940946137
2178,2.706052379
2179,2.504365035
2180,2.369085057
2181,2.300422471
2182,2.285285928
2183,2.227084
2184,2.173260135
2185,2.130427522
2186,2.108645874
2187,2.081208701
2188,2.095531409
2189,2.115240964
2190,2.211893758
2191,2.314404641
2192,2.511767182
2193,2.647587973
2194,2.734274102
2195,2.7675464
2196,2.825098834
2197,2.874221669
2198,2.865111153
2199,2.865152433
2200,2.885845199
2201,2.843500907
2202,2.7931314
2203,2.663829061
2204,2.444197916
2205,2.098762532
2206,1.912377933
2207,1.732604712
2208,1.606360457
2209,1.612543235
2210,1.631697596
2211,1.633153465
2212,1.658682084
2213,1.700545891
2214,1.742545007
2215,1.770697769
2216,1.777556357
2217,1.884236437
2218,2.061658547
2219,2.236122214
2220,2.463566059
2221,2.779742584
2222,2.97319834
2223,2.96794496
2224,2.901431045
2225,2.710291614
2226,2.510008205
2227,2.334555534
2228,2.221023137
2229,2.161591792
2230,2.152283068
2231,2.100697024
2232,2.049704923
2233,2.008911045
2234,1.989078827
2235,1.963606592
2236,1.979655412
2237,1.99963202
2238,2.093632329
2239,2.18984242
2240,2.375895335
2241,2.49726662
2242,2.57304261
2243,2.598307587
2244,2.64612171
2245,2.686767641
2246,2.674727416
2247,2.675477444
2248,2.698061932
2249,2.657881386
2250,2.610683853
2251,2.487740495
2252,2.282513203
2253,1.969909962
2254,1.796803328
2255,1.630659405
2256,1.559453908
2257,1.603798735
2258,1.625231001
2259,1.614717086
2260,1.618923649
2261,1.639275684
2262,1.653177306
2263,1.648495838
2264,1.693461226
2265,1.777042585
2266,1.924784392
2267,2.109367049
2268,2.309667884
2269,2.548605884
2270,2.681843386
2271,2.627677027
2272,2.589079353
2273,2.494161235
2274,2.438374255
2275,2.362440982
2276,2.30991883
2277,2.268795067
2278,2.279500302
2279,2.264795542
2280,2.233169955
2281,2.212739804
2282,2.193979182
2283,2.195559028
2284,2.245794809
2285,2.295436635
2286,2.398556248
2287,2.489401041
2288,2.635897214
2289,2.699925462
2290,2.738107877
2291,2.728826873
2292,2.709301692
2293,2.677994058
2294,2.616490023
2295,2.590424947
2296,2.605394461
2297,2.575504235
2298,2.531669905
2299,2.370855475
2300,2.15480937
2301,1.904602806
2302,1.683753225
2303,1.545590807
2304,1.57542362
2305,1.620199362
2306,1.641960132
2307,1.631735598
2308,1.636297228
2309,1.657081341
2310,1.67157362
2311,1.667490601
2312,1.713520135
2313,1.798622899
2314,1.948256365
2315,2.135431631
2316,2.339160994
2317,2.583897687
2318,2.721131828
2319,2.666935212
2320,2.627009545
2321,2.529968981
2322,2.4721276
2323,2.394325973
2324,2.33958711
2325,2.297286504
2326,2.307511627
2327,2.292702005
2328,2.261142826
2329,2.240960066
2330,2.221864057
2331,2.223913149
2332,2.274885123
2333,2.325398542
2334,2.429303281
2335,2.521172973
2336,2.668578574
2337,2.733557235
2338,2.772634546
2339,2.763794156
2340,2.744017639
2341,2.712076671
2342,2.64958922
2343,2.622556589
2344,2.636931621
2345,2.606952024
2346,2.562622318
2347,2.399428044
2348,2.180321445
2349,1.92584484
2350,1.70099997
2351,1.561129604
2352,1.638281971
2353,1.643033483
2354,1.662676177
2355,1.665385461
2356,1.692842842
2357,1.736792518
2358,1.78156592
2359,1.81278674
2360,1.819417269
2361,1.930340934
2362,2.113095919
2363,2.291876466
2364,2.527416054
2365,2.859130455
2366,3.063706717
2367,3.061277093
2368,2.990602339
2369,2.789773272
2370,2.57708565
2371,2.392230575
2372,2.270903931
2373,2.208164146
2374,2.196766754
2375,2.142809604
2376,2.090802609
2377,2.049278057
2378,2.028747171
2379,2.002570709
2380,2.018000898
2381,2.037881795
2382,2.132832744
2383,2.231301014
2384,2.421407255
2385,2.547957186
2386,2.627643327
2387,2.655778097
2388,2.707082392
2389,2.750766412
2390,2.739776183
2391,2.740272199
2392,2.762178701
2393,2.721222677
2394,2.67288832
2395,2.547665929
2396,2.337276352
2397,2.0129062
2398,1.835040796
2399,1.664012186
2400,1.652921166
2401,1.657030967
2402,1.676892606
2403,1.680163861
2404,1.708486005
2405,1.753370883
2406,1.79938814
2407,1.831984529
2408,1.838512807
2409,1.951339089
2410,2.136485077
2411,2.317201103
2412,2.55637043
2413,2.89505126
2414,3.104613415
2415,3.103449827
2416,3.030909556
2417,2.825736126
2418,2.607487058
2419,2.418416401
2420,2.293595195
2421,2.229372066
2422,2.217038217
2423,2.162017977
2424,2.109555954
2425,2.067703802
2426,2.046859668
2427,2.020367465
2428,2.035520289
2429,2.055358275
2430,2.150735445
2431,2.250216173
2432,2.442139728
2433,2.571011512
2434,2.652450775
2435,2.68187222
2436,2.734741339
2437,2.779787491
2438,2.769268029
2439,2.769650158
2440,2.791252684
2441,2.749948974
2442,2.701104921
2443,2.574860721
2444,2.362156627
2445,2.032510764
2446,1.852511758
2447,1.679293092
2448,1.690377711
2449,1.692906437
2450,1.713307522
2451,1.717963387
2452,1.748416171
2453,1.795605243
2454,1.844687168
2455,1.880672742
2456,1.886949091
2457,2.004463128
2458,2.195500174
2459,2.380984922
2460,2.629097361
2461,2.984942394
2462,3.206789021
2463,3.208744747
2464,3.131608128
2465,2.915730864
2466,2.683779252
2467,2.484322056
2468,2.35089079
2469,2.283012931
2470,2.268371798
2471,2.21073227
2472,2.157149127
2473,2.114489822
2474,2.092873891
2475,2.065603752
2476,2.080073193
2477,2.09980545
2478,2.196232762
2479,2.29820803
2480,2.494609165
2481,2.629201637
2482,2.714960321
2483,2.747551934
2484,2.804276537
2485,2.85267877
2486,2.843319206
2487,2.843420736
2488,2.864274312
2489,2.822113956
2490,2.77201409
2491,2.643252314
2492,2.424845607
2493,2.082201208
2494,1.896945338
2495,1.718330712
2496,1.664393642
2497,1.667953071
2498,1.688002491
2499,1.691755728
2500,1.720819546
2501,1.766506513
2502,1.813590579
2503,1.847366741
2504,1.853807324
2505,1.968265411
2506,2.155462073
2507,2.337838088
2508,2.580120507
2509,2.924776187
2510,3.138614561
2511,3.138536804
2512,3.064396547
2513,2.855497118
2514,2.632478201
2515,2.439791996
2516,2.311973633
2517,2.246478294
2518,2.233341281
2519,2.177409268
2520,2.124556984
2521,2.082423863
2522,2.061311066
2523,2.034548064
2524,2.049463004
2525,2.069264184
2526,2.165006909
2527,2.265355984
2528,2.458838183
2529,2.589701335
2530,2.672644187
2531,2.703169165
2532,2.757380376
2533,2.803594778
2534,2.793479076
2535,2.793763529
2536,2.815105346
2537,2.773503437
2538,2.724222237
2539,2.59710167
2540,2.382412499
2541,2.048241852
2542,1.866412935
2543,1.691315938
2544,1.621309128
2545,1.626603267
2546,1.646060823
2547,1.648294907
2548,1.675021047
2549,1.718179919
2550,1.761901522
2551,1.791959167
2552,1.798676159
2553,1.907990978
2554,2.08872414
2555,2.265868053
2556,2.498338349
2557,2.824161964
2558,3.024522172
2559,3.021021993
2560,2.951924715
2561,2.754769223
2562,2.54678434
2563,2.365493945
2564,2.247122289
2565,2.185636814
2566,2.175031286
2567,2.12197308
2568,2.070350856
2569,2.02910332
2570,2.008837316
2571,1.982927844
2572,1.998592571
2573,2.018509754
2574,2.113100293
2575,2.210712432
2576,2.399281959
2577,2.523868539
2578,2.602072248
2579,2.629119009
2580,2.679100095
2581,2.721632302
2582,2.710243994
2583,2.710836312
2584,2.732999855
2585,2.692337834
2586,2.644434474
2587,2.52007612
2588,2.311643691
2589,1.99173466
2590,1.815673422
2591,1.646496715
2592,1.524295002
2593,1.567913333
2594,1.588791758
2595,1.577789966
2596,1.581397907
2597,1.601021485
2598,1.613927296
2599,1.608236878
2600,1.65140818
2601,1.732424542
2602,1.876977127
2603,2.057188801
2604,2.251709344
2605,2.480871097
2606,2.607370507
2607,2.553255159
2608,2.516896402
2609,2.4255566
2610,2.373233217
2611,2.300449876
2612,2.251664964
2613,2.212525286
2614,2.224039961
2615,2.209511992
2616,2.177774445
2617,2.156927208
2618,2.138732029
2619,2.139520755
2620,2.188515359
2621,2.236687731
2622,2.33848367
2623,2.427600545
2624,2.572563478
2625,2.634989386
2626,2.671663061
2627,2.661639208
2628,2.642537764
2629,2.612297894
2630,2.552451837
2631,2.528018001
2632,2.543989777
2633,2.514250223
2634,2.471251068
2635,2.314448912
2636,2.103562614
2637,1.860555084
2638,1.646441317
2639,1.511158397
2640,1.505791979
2641,1.548963166
2642,1.569500714
2643,1.558198643
2644,1.561438144
2645,1.580613371
2646,1.59290628
2647,1.586594875
2648,1.628661952
2649,1.708099611
2650,1.850689293
2651,2.028210716
2652,2.219173604
2653,2.442318274
2654,2.564670523
2655,2.510586572
2656,2.475605822
2657,2.386468402
2658,2.336276793
2659,2.265432172
2660,2.218947456
2661,2.181028943
2662,2.193041812
2663,2.178622655
2664,2.146816199
2665,2.125712254
2666,2.107865093
2667,2.1081669
2668,2.156397585
2669,2.203665538
2670,2.304646781
2671,2.392700159
2672,2.536719412
2673,2.598159112
2674,2.633904188
2675,2.623423126
2676,2.604582485
2677,2.574999801
2678,2.516174197
2679,2.492744356
2680,2.509333005
2681,2.479686187
2682,2.437201064
2683,2.282868383
2684,2.075157842
2685,1.836581173
2686,1.626613164
2687,1.493102518
2688,1.588329589
2689,1.594864365
2690,1.613898629
2691,1.615046239
2692,1.640100509
2693,1.681451328
2694,1.722768151
2695,1.750166372
2696,1.757081047
2697,1.862717482
2698,2.038828053
2699,2.21223005
2700,2.437682871
2701,2.750038093
2702,2.940758931
2703,2.934811091
2704,2.869320471
2705,2.680564057
2706,2.483331275
2707,2.310190981
2708,2.19857546
2709,2.139957775
2710,2.131162726
2711,2.08015982
2712,2.029417317
2713,1.988803137
2714,1.969142745
2715,1.943843704
2716,1.960044667
2717,1.980044813
2718,2.073811327
2719,2.169466053
2720,2.354522116
2721,2.474619791
2722,2.54943414
2723,2.573993336
2724,2.620949104
2725,2.660847864
2726,2.648549408
2727,2.649361907
2728,2.672113135
2729,2.632123306
